Age	Employed	HasESI	NetWorth	TotalIncome	ObWeight
45	1	1	46672.35037	65000	28039.87662
45	1	1	45600.65461	65000	27281.11825
45	0	0	82693.89288	65000	40008.95905
45	1	1	281956.4206	65000	44999.26518
45	1	0	151966.4589	65000	21748.93414
45	1	0	151966.4589	65000	22353.82817
45	1	0	153038.1546	65000	22223.26473
45	1	1	46779.51995	65000	27856.2015
45	1	1	46779.51995	65000	27876.10231
45	1	0	151966.4589	65000	22207.3995
45	1	1	45600.65461	65000	27977.09209
45	1	1	62000	66000	22423.80519
45	1	0	153659.7382	66000	5767.28116
45	1	0	153766.9077	66000	5726.601825
45	1	1	62000	66000	22281.68642
45	1	0	153552.5686	66000	5842.194779
45	0	0	22900	66000	28314.05155
45	1	1	123888.0299	66000	20087.15637
45	1	1	58540	66000	44226.22804
45	1	0	153552.5686	66000	5762.922033
45	1	1	62000	66000	22620.91172
45	1	1	62000	66000	22770.85924
45	1	1	27564.01496	66000	21605.80975
45	1	0	153552.5686	66000	5670.526412
45	1	1	62100	66000	22701.98131
45	1	1	243051	67000	32289.36785
45	1	1	24777.60599	67000	21593.11006
45	1	1	230051	67000	31839.99915
45	1	1	24563.26683	67000	21126.68666
45	1	1	229551	67000	32273.48718
45	1	1	30457.59352	67000	21751.38856
45	1	1	230051	67000	32255.21253
45	1	1	290051	67000	32011.54155
45	1	1	210400	68000	24523.74996
45	1	1	299719.0464	68000	43785.22969
45	1	0	63224.6179	69000	34952.04952
45	1	1	42390	69000	44078.33269
45	1	1	31207.78055	69000	21677.80026
45	1	1	301081.1353	69000	19094.83514
45	1	1	116300	69000	44445.361
45	1	0	109500	70000	18075.01393
45	1	1	396516.7145	70000	28137.06726
45	1	1	206400	70000	24736.59016
45	1	0	114500	70000	18114.33445
45	1	1	384835.2307	70000	28074.06511
45	1	0	114700	70000	18230.34535
45	1	0	110500	70000	18231.5583
45	1	0	98600	70000	18520.21659
45	0	0	335828.1515	71000	36068.89305
45	0	0	335828.1515	71000	36349.34179
45	0	0	335828.1515	71000	36648.23508
45	1	0	49650.0196	71000	47245.0746
45	0	0	335828.1515	71000	34715.55909
45	0	0	335828.1515	71000	36891.94445
45	1	1	423630.6172	72000	27952.7555
45	1	1	137425.6908	72000	24709.34159
45	1	1	377652.2861	72000	43941.76369
45	1	1	309676.1353	72000	19177.70307
45	1	0	48864.0627	73000	49081.05717
45	1	1	288638.7475	73000	18700.62778
45	1	1	112635.2244	73000	19878.36219
45	1	0	47067.58981	73000	46156.15045
45	0	0	82581.61332	73000	41006.92412
45	1	0	62685.67603	73000	34662.88113
45	1	1	390193.7095	73000	27972.72529
45	1	1	141069.4564	73000	25466.27302
45	1	1	120672.9426	74000	20049.52715
45	1	1	306311.0106	75000	19108.47673
45	0	0	550113.6839	75000	2203.582512
45	1	1	115700.2743	75000	27718.5977
45	1	1	4910	75000	18848.95366
45	0	0	82693.89288	75000	42008.34094
45	0	0	552359.275	75000	2210.204678
45	1	1	108412.7431	75000	27221.03095
45	1	0	327744.0235	75000	32416.89903
45	1	1	104018.7905	75000	27096.67015
45	1	1	118900	75000	28794.88507
45	0	0	556738.1777	75000	2310.702872
45	1	1	119800	75000	28649.621
45	1	1	113800	75000	28386.11766
45	1	1	108091.2344	75000	27434.32479
45	1	1	110234.6259	75000	26453.75942
45	1	1	437991.3404	75000	27375.67892
45	1	1	127244.581	75000	25199.6704
45	1	1	120900	75000	28639.84159
45	1	1	6300	75000	18781.45974
45	1	1	129800	75000	28812.60784
45	0	0	557860.9732	75000	2240.351661
45	0	0	544499.7061	75000	2227.646866
45	1	0	48414.94448	76000	46116.12341
45	1	1	49100	77000	21055.84633
45	1	1	55600	77000	21153.4399
45	1	1	52600	77000	21098.05932
45	1	1	57030	77000	20891.76308
45	1	1	49600	77000	21100.38929
45	1	1	458774.2652	78000	47749.09441
45	1	1	500500	78000	15753.82566
45	1	1	501400	78000	16003.25428
45	1	1	451026.9758	78000	47380.69232
45	1	1	450802.4167	78000	48141.72556
45	1	1	450914.6963	78000	45602.93052
45	1	1	503600	78000	15652.53294
45	1	1	423255.5237	78000	18599.04255
45	1	1	502500	78000	15618.55621
45	1	1	463265.4474	78000	48461.86621
45	1	1	502500	78000	15752.77756
45	1	1	161900	79000	20207.20793
45	1	1	-74906.17519	79000	26892.25678
45	1	1	-74590.02494	79000	26757.14692
45	1	1	-75715.30549	79000	27150.52761
45	1	1	-75795.68267	79000	26151.01397
45	1	1	-75565.26808	79000	27353.73625
45	1	0	464073.8602	80000	40071.66649
45	1	1	222650.3592	80000	35486.58945
45	1	0	465196.6558	80000	39762.49863
45	1	1	151240.5617	80000	35220.28102
45	1	0	466319.4513	80000	38270.5776
45	1	1	154608.9484	80000	36935.87015
45	1	0	464073.8602	80000	40669.83394
45	1	1	155956.3031	80000	35925.47759
45	1	1	155844.0235	80000	36082.09788
45	1	1	454709.7943	80000	17183.7783
45	1	1	336083.7905	80000	20184.66426
45	1	0	465207.8837	80000	40401.1677
45	1	1	107788.3736	81000	42447.59338
45	1	0	46068.30176	81000	47154.03285
45	1	0	248890.0914	81000	33676.76679
45	1	1	104532.2665	81000	39943.66108
45	1	1	98806.00914	81000	41071.21235
45	1	1	106665.5781	81000	40144.11696
45	1	1	111156.7603	81000	41127.85121
45	0	0	1434371.326	82000	43691.99653
45	0	0	1420897.779	82000	44281.14665
45	1	0	248014.3109	82000	36871.17989
45	0	0	1511844.219	82000	44334.46092
45	1	0	-22762.81796	82000	26483.00672
45	1	0	46693.78429	82000	26937.46334
45	0	0	1567983.997	82000	43777.71554
45	0	0	1369249.184	82000	43145.79067
45	1	1	419676.0599	83000	18426.55329
45	1	1	420104.7382	83000	19482.55908
45	1	1	419676.0599	83000	17534.53678
45	1	1	420319.0773	83000	18976.92276
45	1	1	419140.212	83000	18458.03987
45	1	1	202361.4435	84000	45552.34597
45	1	1	192581.8942	84000	44464.3333
45	1	1	202462.4951	84000	45354.61851
45	1	1	184385.4866	84000	44800.53807
45	1	1	189898.4128	84000	46630.20265
45	1	1	399956.8579	84000	21304.23957
45	1	0	232306.401	85000	45654.30032
45	1	0	228938.0144	85000	44758.13253
45	1	0	231408.1646	85000	45096.55879
45	1	0	-4361.801746	85000	26349.95298
45	1	1	208400	85000	24710.42408
45	1	0	231295.885	85000	45853.33428
45	1	0	229836.2508	85000	46938.31292
45	1	1	276743.9963	86000	24757.0729
45	1	1	276690.4115	86000	24543.87278
45	1	1	276722.5623	86000	24066.30431
45	1	1	276722.5623	86000	24545.71913
45	1	1	275586.5648	86000	24803.53731
45	1	1	786574.4285	87000	28944.40457
45	1	1	109634.4763	87000	19490.10788
45	1	1	759515.0555	87000	29169.45783
45	1	1	305400	88000	19315.8295
45	1	1	406858.5786	88000	17304.93679
45	1	0	-13117.55611	88000	25753.04425
45	1	1	306900	88000	19483.631
45	1	1	635749.3011	88000	34340.83033
45	1	1	777592.064	88000	29409.31238
45	1	1	638275.5911	88000	34051.80338
45	1	1	686533.3442	88000	27858.38716
45	1	1	115496.6521	88000	32772.97343
45	1	1	800047.9752	88000	29604.88319
45	1	1	305500	89000	19791.53222
45	1	1	305100	89000	19356.44252
45	1	1	640128.2038	89000	34657.93818
45	1	1	305800	89000	19482.73843
45	1	1	635637.0216	89000	33905.03184
45	1	1	1342751.208	89000	15430.4025
45	1	1	640700.8295	89000	32669.46732
45	1	1	62694.202	90000	24572.81978
45	1	1	1342189.811	90000	16578.34412
45	1	1	1330288.178	90000	15473.83643
45	1	1	1348477.466	90000	15270.56335
45	1	1	406687.1072	90000	18291.85188
45	1	1	1322428.609	90000	15892.28632
45	1	1	410030.798	91000	20149.54596
45	1	1	418122.101	91000	18059.58386
45	1	1	271353.3666	91000	20751.43401
45	1	1	100707.2506	91000	32610.95711
45	1	1	1616974.564	92000	16196.48906
45	1	1	1616224.377	92000	16374.85411
45	1	0	3804.51995	92000	26737.34715
45	1	1	1616974.564	92000	16984.92144
45	1	1	1618582.107	92000	16411.65187
45	1	1	1618046.259	92000	16917.44703
45	1	1	527433.2136	93000	52831.43166
45	1	1	517328.0536	93000	52442.72788
45	1	1	269852.9925	93000	19172.38699
45	1	1	527545.4931	93000	51540.86298
45	1	1	-135515.9289	93000	29994.38855
45	1	1	517328.0536	93000	51929.34833
45	1	1	589186.9693	93000	49527.1414
45	1	1	-153145.3242	94000	31373.87309
45	1	1	104490.3367	94000	26559.02592
45	1	1	66016.45885	94000	25314.65975
45	1	1	103311.4713	95000	26463.15498
45	1	1	103204.3017	95000	25898.3287
45	1	1	83645.85411	95000	32857.73913
45	1	1	103418.6409	95000	26618.62812
45	1	1	103418.6409	95000	26444.26288
45	1	1	348950	96000	16838.11754
45	1	1	-25400	96000	25586.7749
45	1	1	-26300	96000	25753.72831
45	1	1	89529.46384	96000	32774.49463
45	1	1	-26300	96000	25785.47628
45	1	1	404072.1696	96000	17817.93933
45	1	1	-26400	96000	25404.26834
45	1	1	346050	96000	16931.61126
45	1	1	-26300	96000	25823.12739
45	1	1	65909.28928	97000	25189.51431
45	1	1	337350	97000	17195.40843
45	1	1	653020	97000	25069.87481
45	1	1	65909.28928	97000	25315.83476
45	1	1	350350	97000	16783.0786
45	1	1	355950	97000	16934.09729
45	1	1	707750	98000	25234.60545
45	1	1	-151023.3666	98000	31140.79918
45	1	1	1041320	98000	25633.38973
45	1	1	66016.45885	98000	25380.13489
45	1	1	1144460	98000	25017.27406
45	1	1	1131760	98000	25233.44942
45	1	1	129610.8853	99000	31812.56939
45	1	1	31213.71653	100000	27456.77516
45	1	1	681000	100000	2870.472629
45	1	1	679800	100000	2813.084723
45	1	1	30090.92097	100000	27306.07333
45	1	1	116278.99	100000	23595.68949
45	1	1	116386.1596	100000	24093.08427
45	1	1	679900	100000	2978.258766
45	1	1	28968.12541	100000	27568.0482
45	1	1	28968.12541	100000	27697.55514
45	1	1	-148965.7107	100000	30844.57068
45	1	1	116278.99	100000	24197.64364
45	1	1	680900	100000	2816.561948
45	1	1	680900	100000	2746.383729
45	1	1	116171.8204	100000	24110.29666
45	1	1	279498.2544	100000	20216.30053
45	1	1	31325.99608	100000	26869.80951
45	1	1	116278.99	100000	24251.94656
45	1	1	426963.591	101000	20515.01536
45	1	1	428683.3442	101000	32450.58088
45	1	1	431250.3741	101000	21651.02234
45	1	1	857892.4564	101000	20573.5284
45	1	1	378300	101000	2226.712908
45	1	1	860035.8479	101000	18548.67147
45	1	1	425891.8953	101000	19488.26524
45	1	1	911477.2444	101000	19479.78415
45	1	1	987674.813	101000	20052.43057
45	1	1	426963.591	101000	21090.07908
45	1	1	425891.8953	101000	20482.86721
45	1	1	880398.0673	101000	19469.97947
45	0	1	427285.0998	103000	23608.54113
45	1	1	365405.3865	103000	27718.28159
45	1	1	151465.1208	103000	36251.54106
45	0	1	427285.0998	103000	24210.82314
45	0	1	428356.7955	103000	24123.42858
45	0	0	93237.53117	103000	26479.80738
45	0	1	428356.7955	103000	24106.20682
45	0	1	428356.7955	103000	24265.15564
45	1	1	336319.5636	103000	17316.84814
45	1	1	793928.7394	103000	27003.82455
45	1	0	423799.1835	103000	26087.37254
45	1	1	848945.7218	104000	10423.52057
45	1	1	42300	104000	16280.79381
45	1	1	849843.9582	104000	10627.3775
45	1	1	856693.0111	104000	10341.46672
45	1	1	857815.8067	104000	10937.05581
45	1	1	840973.8733	104000	10327.75592
45	1	1	202710	105000	21833.13408
45	1	1	-6930	105000	26116.18061
45	1	1	-7320	105000	26513.78377
45	1	1	199960	105000	21857.49291
45	1	1	568920.5095	105000	21419.22078
45	1	1	-8470	105000	26282.75685
45	1	1	-5930	105000	26608.80477
45	1	1	200530	105000	21529.24137
45	1	1	-7730	105000	26689.53603
45	1	1	199770	106000	21646.65173
45	1	1	50500	106000	16214.04275
45	1	1	280462.7805	107000	20619.02103
45	1	1	13500	107000	14533.41111
45	1	0	424472.8609	107000	27717.08933
45	1	1	14400	107000	14551.53878
45	1	1	14500	107000	14484.43098
45	1	1	204910	107000	21812.71417
45	1	1	13500	107000	14501.99817
45	1	1	567348.5957	107000	21283.5719
45	1	1	14400	107000	14522.65484
45	1	1	41500	108000	16271.97837
45	1	1	42200	108000	16200.05986
45	1	1	351547.2894	108000	29446.50402
45	1	1	-136587.6247	108000	30689.60394
45	1	1	1386800	108000	4052.074989
45	1	1	208091.1658	109000	22252.05696
45	1	1	281212.9676	109000	20617.47005
45	1	1	1519950	109000	16973.00024
45	1	1	217511.3716	109000	22165.12326
45	1	1	1519950	109000	16658.39134
45	1	1	332911.5711	109000	17807.00183
45	1	1	219665.48	109000	22327.59465
45	1	1	220630.0062	109000	22178.15938
45	1	1	1536350	109000	16222.06537
45	1	1	206580.0748	109000	21686.34406
45	1	1	1522350	109000	16538.26233
45	1	1	-7716.209476	110000	37726.64649
45	1	1	-7716.209476	110000	38199.85798
45	1	0	-14899.49706	110000	1800.791795
45	1	0	-17380.87524	110000	1825.147233
45	1	1	1524350	110000	16682.99953
45	1	0	-14910.72502	110000	1889.437401
45	1	1	271889.2145	110000	24436.6312
45	1	1	169649.4389	110000	25159.20592
45	1	1	87921.9202	110000	27885.08703
45	1	1	92808.85287	110000	27647.02906
45	1	1	191726.3716	110000	25074.08845
45	1	1	118958.2294	110000	27644.94943
45	1	1	184760.3491	110000	24990.8191
45	1	1	-7716.209476	110000	37615.80956
45	1	1	278640.8978	110000	20796.56351
45	1	1	-7716.209476	110000	36375.6902
45	1	1	129782.3566	110000	27107.041
45	1	1	180795.0748	110000	24976.12973
45	1	1	277890.7107	110000	20835.59478
45	1	1	-7716.209476	110000	37969.70279
45	1	0	-15696.68191	110000	1851.10358
45	1	0	-16022.29262	110000	1776.669161
45	1	1	111392.0574	110000	27937.42214
45	0	0	93237.53117	111000	26874.31963
45	1	0	67008.43893	112000	35762.69741
45	1	0	63651.28021	112000	36608.91205
45	1	0	59878.68713	112000	35172.46044
45	1	0	61955.85892	112000	34908.50939
45	1	0	61007.09667	112000	35607.46352
45	1	1	171800	113000	22323.30583
45	1	1	204461.0712	113000	29530.09535
45	1	1	166800	113000	22516.64387
45	1	1	169800	113000	22371.86812
45	1	1	163800	113000	22515.14584
45	1	1	167800	113000	22873.14747
45	1	1	1193419.399	114000	1912.01635
45	1	1	1193419.399	114000	1856.008542
45	1	1	1193419.399	114000	1861.071645
45	1	1	796269.9501	114000	20975.4909
45	1	1	752600	114000	2318.452593
45	1	1	1193419.399	114000	1840.140012
45	1	1	1193419.399	114000	1834.441851
45	1	1	704104.1147	114000	15533.80989
45	1	0	429637.7204	115000	27529.41835
45	1	1	265705.5299	115000	25073.87829
45	1	1	19826.37157	115000	23574.17998
45	1	1	18647.50623	115000	23618.42432
45	1	1	18754.67581	115000	23372.92468
45	1	1	19719.202	115000	23371.16655
45	1	1	18754.67581	115000	22916.41631
45	1	0	435588.5369	116000	27304.37829
45	1	1	243521.4277	116000	25059.1401
45	1	1	267731.0349	116000	25157.4244
45	1	1	255631.5898	116000	24517.8485
45	1	1	164700	117000	20248.40649
45	1	1	243628.5973	117000	25242.82476
45	1	1	276068.8279	119000	15329.54766
45	1	1	215000	120000	7711.28562
45	1	1	426856.4214	120000	15135.60466
45	1	1	6537.34414	120000	25621.18246
45	1	1	215000	120000	7581.649864
45	1	1	352695.0748	120000	18171.12408
45	1	1	3322.256858	120000	25686.87527
45	1	1	214900	120000	7487.532237
45	1	1	403645.0033	120000	46090.34119
45	1	1	215000	120000	7758.721753
45	1	1	406172.6933	120000	15111.63373
45	1	1	-964.5261845	120000	26088.33309
45	1	1	231857.2828	120000	44988.98309
45	1	1	-7394.700748	120000	25791.78117
45	1	1	353766.7706	120000	19212.4915
45	1	1	351516.2095	120000	17291.47272
45	1	1	208278.5761	120000	46001.52462
45	1	1	351516.2095	120000	18202.17419
45	1	1	47200	120000	16333.47969
45	1	1	214900	120000	7546.389991
45	1	1	404029.3017	120000	14378.67934
45	1	1	389497.1072	120000	15561.76388
45	1	1	261049.9673	120000	47881.44986
45	1	1	411959.8504	120000	15975.88534
45	1	1	195141.8681	120000	45028.03182
45	1	1	-964.5261845	120000	24919.95913
45	1	1	352695.0748	120000	18713.86432
45	1	1	793928.7394	121000	28256.95804
45	1	0	1203642.943	121000	631.69835
45	1	1	817703.8653	121000	20367.10416
45	1	0	433904.3436	121000	27101.24618
45	1	0	1203535.773	122000	623.7085981
45	1	1	806451.0599	122000	15558.19042
45	1	0	1203642.943	122000	640.2096331
45	1	0	1202581.964	122000	656.0426466
45	1	0	1201499.551	122000	636.0977172
45	1	1	341656.6085	124000	16459.44801
45	1	1	752273.0242	125000	33255.55371
45	1	1	752273.0242	125000	32731.52633
45	1	1	752273.0242	125000	32981.68469
45	0	0	93237.53117	125000	26431.99709
45	1	1	751150.2286	125000	33477.10802
45	1	1	752273.0242	125000	31510.50824
45	1	1	366255.9112	126000	28130.26062
45	0	0	93237.53117	126000	26546.20111
45	0	0	93237.53117	126000	25567.3099
45	1	1	652234.0399	127000	15994.30761
45	1	1	445943.3229	127000	19094.50971
45	1	1	45664.95636	128000	21126.68666
45	1	1	45879.29551	128000	21677.80026
45	1	1	46415.14339	128000	21751.38856
45	1	1	906400	128000	1317.548736
45	1	1	45557.78678	128000	21605.80975
45	1	1	44807.59975	128000	21593.11006
45	1	1	429806.1398	129000	31973.30131
45	1	1	762297.1945	132000	16419.71612
45	0	1	76581	133000	27277.68899
45	1	1	530060.7232	133000	18526.73906
45	0	1	100221	133000	27264.27318
45	0	1	95671	133000	27248.83497
45	1	1	529310.5362	133000	17989.42583
45	0	1	82091	133000	26898.06745
45	0	1	83261	133000	27042.9845
45	1	1	490407.98	134000	17118.57036
45	1	1	504286.4401	134000	19020.38032
45	1	1	491479.6758	134000	18020.16546
45	1	1	190000	137000	20253.83898
45	1	1	751044.389	138000	14779.52302
45	1	1	151577.4004	138000	36746.34344
45	1	1	1314300	138000	1305.107767
45	1	1	161600	138000	20060.07739
45	1	1	851998.1297	139000	21534.2652
45	1	1	498970.3462	140000	33941.87257
45	1	1	834686.2182	140000	34289.88802
45	1	1	1130801.091	140000	15616.41396
45	1	1	450847.3285	140000	32802.09128
45	1	1	147759.8955	140000	37249.20624
45	1	1	363651.0255	140000	34882.8747
45	1	1	568246.8321	142000	21516.32571
45	1	0	337316.2406	142000	1679.573577
45	1	0	337316.2406	142000	1692.012947
45	1	0	337423.4102	142000	1622.543357
45	1	1	416235.9165	143000	10091.16979
45	1	1	418347.1571	143000	10623.64026
45	1	1	417382.6309	143000	11184.24507
45	1	1	800665.5127	143000	27957.26048
45	1	1	418454.3267	143000	10915.29827
45	1	0	336244.5449	143000	1665.701923
45	1	0	337423.4102	143000	1690.384636
45	1	1	429132.4624	144000	27692.7434
45	1	1	417286.1783	144000	10621.49006
45	1	1	289143.5162	145000	14980.21833
45	1	1	1504982.357	147000	19936.61653
45	1	1	1505196.696	147000	19086.99292
45	1	1	812345.3865	147000	20402.60164
45	1	1	1504017.83	147000	20016.13275
45	1	1	1385383.756	147000	16983.4511
45	1	1	1386394.272	147000	15849.12613
45	1	1	1505089.526	147000	19340.55472
45	1	1	1510448.005	147000	19297.18986
45	1	1	1384260.96	147000	16280.15685
45	1	1	1386506.551	147000	15808.60948
45	1	1	1386618.831	147000	15642.44044
45	1	1	656000	148000	17257.2111
45	1	1	623400	148000	17530.44267
45	1	1	618600	148000	17256.06298
45	1	1	765900	148000	17109.03291
45	1	1	731500	148000	17146.25204
45	1	1	1228562.9	150000	4195.970204
45	1	1	1383508.687	150000	12335.74247
45	1	1	-9150	150000	18165.0114
45	1	1	1619071.195	150000	4104.196297
45	1	1	1599085.434	150000	16602.03705
45	1	1	288071.8204	151000	14629.62506
45	1	1	1490174.265	152000	16823.69465
45	1	1	96238.2793	152000	20477.57945
45	1	1	1606945.003	153000	17278.85759
45	1	1	170185.2868	153000	20883.93374
45	1	1	1390245.46	154000	13252.98525
45	1	1	1642874.461	157000	18026.21843
45	1	1	1560910.385	158000	16772.03554
45	1	1	352480.7357	160000	13348.3056
45	1	1	352480.7357	160000	12678.87726
45	1	1	352480.7357	160000	14088.69113
45	1	1	352587.9052	160000	13325.08154
45	1	1	275646.3096	160000	36933.34637
45	1	1	352480.7357	160000	13723.11569
45	1	1	174472.0698	160000	21065.34185
45	1	1	-88100	162000	18275.52847
45	1	1	330843.1983	163000	17346.51281
45	1	1	1550917.505	164000	4007.916031
45	1	1	408800	166000	23343.26317
45	1	1	412800	166000	23918.15194
45	1	1	458800	166000	23544.97332
45	1	1	426900	166000	23392.34417
45	1	1	403800	166000	23546.052
45	1	0	453863.1546	170000	14606.03782
45	1	0	454077.4938	170000	14763.01298
45	1	0	453970.3242	170000	14865.3257
45	1	0	454184.6633	170000	14666.61124
45	1	0	454077.4938	170000	14961.78973
45	1	1	73303.99002	172000	20885.50477
45	1	1	1112000	175000	1308.87063
45	1	1	302914.8067	176000	21211.5692
45	1	1	303032.6933	177000	21776.0403
45	1	1	302925.5237	177000	19598.95768
45	1	1	302925.5237	177000	20630.68994
45	1	1	304104.389	177000	20598.01621
45	1	1	335280.0187	178000	18275.82866
45	1	1	1173600	178000	50824.68695
45	1	1	278319.389	178000	13860.54337
45	1	1	1173500	179000	52815.78174
45	1	1	1175600	179000	53086.83171
45	1	1	1174600	179000	52831.83316
45	1	1	1173500	179000	51391.33207
45	1	1	173507.5436	180000	21104.87756
45	1	1	-13030	180000	18180.5842
45	1	1	1404100	183000	13577.68315
45	1	1	6617721.322	183000	2432.721088
45	1	1	8207046.135	183000	2567.364575
45	1	1	6693811.721	183000	2372.325334
45	1	1	1402560	183000	13962.62605
45	1	1	1388800	183000	13837.97179
45	1	1	1398070	183000	14200.58757
45	1	1	6627366.584	183000	2395.405674
45	1	1	1393000	183000	13926.68852
45	1	1	6819200.125	184000	2532.87734
45	1	1	4000745.134	185000	8024.222979
45	1	1	-103900	186000	18270.42994
45	1	1	1261800	188000	4206.458179
45	1	1	215127.629	189000	36605.03713
45	1	1	-75100	191000	18267.76895
45	1	1	567236.3161	196000	21511.74655
45	1	1	574085.369	196000	21651.54357
45	1	1	49515.28413	199000	29519.07313
45	1	1	51760.87524	199000	29391.25248
45	1	1	49515.28413	199000	30077.89435
45	1	1	50638.07969	199000	29571.34321
45	1	1	827767.0885	199000	24648.82337
45	1	1	50638.07969	199000	29228.12585
45	1	1	828206.4838	200000	5278.466887
45	1	1	994533.6658	200000	17690.62855
45	1	1	983816.7082	200000	18116.00747
45	1	1	983816.7082	200000	17650.31109
45	1	1	1002035.536	200000	18539.06327
45	1	1	826491.7706	200000	5044.865018
45	1	1	827134.788	200000	5203.970465
45	1	1	823705.3616	200000	5161.320326
45	1	1	827563.4663	200000	5198.526953
45	1	1	1003107.232	200000	16762.27396
45	1	1	765512.2818	201000	23933.89291
45	1	1	934600	203000	1265.530705
45	1	1	282177.4938	203000	14594.49865
45	1	1	1008358.541	205000	239.510987
45	1	1	2175220.885	207000	761.5396019
45	1	1	2146285.1	207000	775.0537738
45	1	1	1877400	208000	4649.314216
45	1	1	1664500	208000	4660.553407
45	1	1	696173.5661	208000	25305.45301
45	1	1	2171598.89	209000	14142.68676
45	1	1	2570300	209000	4623.837039
45	1	1	2179121.62	209000	14093.18743
45	1	0	339300	210000	2472.74014
45	1	0	339300	210000	2479.309441
45	1	1	2157227.106	210000	8268.874945
45	1	0	339300	210000	2397.844946
45	1	1	2067178.903	210000	14009.71521
45	1	0	338300	210000	2534.122943
45	1	0	338300	210000	2556.203991
45	1	1	1905159.504	210000	14841.64601
45	1	1	1946815.219	210000	14462.22023
45	1	1	1093100	212000	2465.11517
45	1	1	715678.4289	213000	22773.21078
45	1	1	1890417.737	213000	741.9673805
45	1	1	1422997.631	214000	704.0631148
45	1	1	1259900	216000	1326.034276
45	1	1	1064926.675	217000	14080.00561
45	1	1	1063815.108	218000	15086.41603
45	1	1	1063803.88	218000	14036.77131
45	1	1	1066060.699	218000	14460.93839
45	1	1	1064937.903	218000	13894.497
45	1	1	428683.3442	224000	32236.2113
45	1	1	752384.0087	225000	12237.24209
45	1	1	429806.1398	227000	31726.61535
45	1	1	614403.1796	227000	17313.66228
45	1	1	615474.8753	227000	16839.52728
45	1	1	615474.8753	227000	16812.85778
45	1	1	616546.5711	227000	17774.40433
45	1	1	614403.1796	227000	15997.3895
45	1	1	791554.4888	228000	23975.60689
45	1	1	777033.0112	228000	12130.18968
45	1	1	768459.4451	229000	12507.96131
45	1	1	389834.6179	231000	28322.02761
45	1	1	763100.9663	233000	12806.33292
45	1	1	782391.49	237000	12321.20899
45	1	0	526100	241000	2454.982287
45	1	0	507300	241000	2538.246144
45	1	0	467100	241000	2546.944655
45	1	0	654300	241000	2562.223359
45	1	0	488100	241000	2477.986849
45	1	1	907726.3092	243000	19379.39464
45	1	1	892800	244000	2165.894628
45	1	1	2256000	245000	4598.868034
45	1	1	644370	247000	28955.4478
45	1	1	644510	247000	29521.77487
45	1	1	644540	247000	28388.94717
45	1	1	644500	248000	29176.40385
45	1	1	428683.3442	248000	30536.20715
45	1	1	644410	248000	29027.38753
45	1	1	159000	250000	2730.490632
45	1	0	4014900	250000	4944.673664
45	1	0	3411620	250000	4905.504585
45	1	1	156000	250000	2665.748024
45	1	0	3999900	250000	4814.837916
45	1	1	157000	250000	2786.19359
45	1	0	3402500	250000	4875.714164
45	1	1	158000	250000	2890.815052
45	1	0	3767500	250000	4950.7262
45	1	1	156000	250000	2733.865763
45	1	1	682659.6995	251000	1017.849333
45	1	1	681536.904	251000	1028.098241
45	1	1	853324.6244	251000	1033.43837
45	1	1	756764.2064	252000	1021.695348
45	1	1	515363.1613	252000	1029.170239
45	0	0	3312400	260000	9480.962073
45	0	0	2479400	260000	4670.999875
45	0	0	3292400	260000	9616.352471
45	0	0	2104400	260000	4501.733265
45	0	0	2204400	260000	4568.465715
45	1	0	116770.7381	280000	35753.57776
45	1	0	116658.4585	280000	35799.25867
45	1	0	116770.7381	280000	37577.58052
45	1	0	116658.4585	280000	36382.40123
45	1	0	116770.7381	280000	36408.92392
45	1	1	2635299.875	282000	12502.29242
45	1	1	2635299.875	282000	11677.12221
45	1	1	2635299.875	282000	11950.48072
45	1	1	2635299.875	282000	12557.02594
45	1	1	2634228.18	282000	12108.31253
45	1	0	2342263.815	283000	3382.011597
45	1	0	2372579.295	283000	3306.432954
45	1	0	2217633.508	283000	3384.329193
45	1	0	2371456.499	284000	3328.094857
45	1	0	2158125.343	284000	3275.023804
45	1	1	518501	285000	2739.322343
45	1	1	517501	285000	2900.165329
45	1	1	516501	285000	2674.370327
45	1	1	518501	285000	2742.708391
45	1	1	519501	285000	2795.205471
45	1	0	4803900	286000	1069.332169
45	1	0	4837900	287000	1063.27014
45	1	0	4852900	287000	1136.858167
45	1	0	4865900	287000	1107.472248
45	1	0	4819900	287000	1078.475531
45	1	1	1774621.01	292000	5930.825317
45	1	1	1762510.848	292000	5719.717631
45	1	1	1763153.865	292000	5523.060628
45	1	1	1779861.602	292000	5724.901459
45	1	1	1776014.214	292000	5932.317467
45	1	1	2491707.903	295000	11289.47741
45	1	0	1670573.828	299000	16423.98804
45	1	0	232200	300000	2736.612784
45	1	0	340200	300000	2967.662868
45	1	0	202300	300000	2860.260207
45	1	0	270800	300000	2803.076473
45	1	0	340100	300000	2806.541327
45	1	0	6167630	301000	999.5885992
45	1	0	6167800	301000	990.8121409
45	1	0	6167450	301000	984.8680134
45	1	0	6167900	301000	1026.241564
45	1	0	6271900	301000	1055.786783
45	1	0	2267000	302000	13575.4605
45	1	0	2267000	302000	12558.91148
45	1	0	2267000	303000	12673.38704
45	1	0	2267000	303000	12742.90793
45	1	0	2267000	303000	12700.99013
45	1	1	703461.0973	305000	14116.54553
45	1	1	704532.793	310000	14014.19378
